"Sciezka Folderu";"Nazwa Pliku";"Rozszerzenie";"Czas Trwania";"Data Utworzenia"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 72 [480p]_small";".mkv";"00:24:43";"2026-05-05 20:52:22"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 73 [480p]_small";".mkv";"00:24:43";"2026-05-05 20:52:22"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 74 [480p]_small";".mkv";"00:24:42";"2026-05-05 20:52:22"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 75 [480p]_small";".mkv";"00:24:40";"2026-05-05 20:52:22"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 76 [480p]_small";".mkv";"00:24:42";"2026-05-05 20:52:22"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 77 [480p]_small";".mkv";"00:24:42";"2026-05-05 20:52:22"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 78 [480p]_small";".mkv";"00:24:28";"2026-05-05 20:52:22"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 79 [480p]_small";".mkv";"00:24:44";"2026-05-05 20:52:22"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 80 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:22"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 81 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:22"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 82 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 83 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 84 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 85 [480p]_small";".mkv";"00:24:32";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 86 [480p]_small";".mkv";"00:24:32";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 87 [480p]_small";".mkv";"00:24:32";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 88 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 89 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 90 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 91 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 92 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 93 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 94 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 95 [480p]_small";".mkv";"00:24:32";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 96 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 97 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 98 [480p]_small";".mkv";"00:24:31";"2026-05-05 20:52:23"
"C:\videos\[HorribleSubs] Lupin III Part II (01-155)";"[HorribleSubs] Lupin III Part II - 99 [480p]_small";".mkv";"00:24:33";"2026-05-05 20:52:23"
